h,v,BurnedCells,month,year
11.0,2.0,1075.94,4.0,2091.0
11.0,2.0,75.0,4.0,2092.0
11.0,2.0,74.99,4.0,2093.0
11.0,2.0,90.94,4.0,2094.0
11.0,2.0,66.62,4.0,2095.0
11.0,2.0,151.97,4.0,2096.0
11.0,2.0,774.79,4.0,2097.0
11.0,2.0,99.36,4.0,2098.0
11.0,2.0,71.27,4.0,2099.0
11.0,2.0,128.48,4.0,2100.0
11.0,2.0,891.09,5.0,2051.0
11.0,2.0,339.48,5.0,2052.0
11.0,2.0,404.27,5.0,2053.0
11.0,2.0,266.48,5.0,2054.0
11.0,2.0,351.4,5.0,2055.0
11.0,2.0,462.64,5.0,2056.0
11.0,2.0,317.85,5.0,2057.0
11.0,2.0,352.84,5.0,2058.0
11.0,2.0,604.3,5.0,2059.0
11.0,2.0,218.3,5.0,2060.0
11.0,2.0,384.03,5.0,2091.0
11.0,2.0,217.4,5.0,2092.0
11.0,2.0,346.64,5.0,2093.0
11.0,2.0,249.73,5.0,2094.0
11.0,2.0,224.88,5.0,2095.0
11.0,2.0,382.63,5.0,2096.0
11.0,2.0,420.63,5.0,2097.0
11.0,2.0,456.34,5.0,2098.0
11.0,2.0,240.63,5.0,2099.0
11.0,2.0,476.91,5.0,2100.0
11.0,2.0,3023.46,6.0,2051.0
11.0,2.0,820.36,6.0,2052.0
11.0,2.0,3602.05,6.0,2053.0
11.0,2.0,7206.77,6.0,2054.0
11.0,2.0,3179.62,6.0,2055.0
11.0,2.0,2632.23,6.0,2056.0
11.0,2.0,3447.36,6.0,2057.0
11.0,2.0,3376.44,6.0,2058.0
11.0,2.0,7519.15,6.0,2059.0
11.0,2.0,6802.97,6.0,2060.0
11.0,2.0,2564.51,6.0,2091.0
11.0,2.0,5833.02,6.0,2092.0
11.0,2.0,2750.71,6.0,2093.0
11.0,2.0,1749.48,6.0,2094.0
11.0,2.0,3819.86,6.0,2095.0
11.0,2.0,7843.87,6.0,2096.0
11.0,2.0,3562.37,6.0,2097.0
11.0,2.0,3696.24,6.0,2098.0
11.0,2.0,2649.85,6.0,2099.0
11.0,2.0,2861.1,6.0,2100.0
11.0,2.0,2532.28,7.0,2051.0
11.0,2.0,2798.74,7.0,2052.0
11.0,2.0,3454.27,7.0,2053.0
11.0,2.0,3568.07,7.0,2054.0
11.0,2.0,7235.57,7.0,2055.0
11.0,2.0,2210.69,7.0,2056.0
11.0,2.0,7119.11,7.0,2057.0
11.0,2.0,2648.86,7.0,2058.0
11.0,2.0,8180.56,7.0,2059.0
11.0,2.0,6514.84,7.0,2060.0
11.0,2.0,6876.97,7.0,2091.0
11.0,2.0,9224.97,7.0,2092.0
11.0,2.0,6157.06,7.0,2093.0
11.0,2.0,9227.43,7.0,2094.0
11.0,2.0,9452.46,7.0,2095.0
11.0,2.0,9567.07,7.0,2096.0
11.0,2.0,9331.12,7.0,2097.0
11.0,2.0,9211.5,7.0,2098.0
11.0,2.0,9235.51,7.0,2099.0
11.0,2.0,9530.68,7.0,2100.0
11.0,2.0,9330.48,8.0,2051.0
11.0,2.0,7306.41,8.0,2052.0
11.0,2.0,7248.93,8.0,2053.0
11.0,2.0,6485.12,8.0,2054.0
11.0,2.0,1635.36,8.0,2055.0
11.0,2.0,2861.48,8.0,2056.0
11.0,2.0,6933.82,8.0,2057.0
11.0,2.0,6997.19,8.0,2058.0
11.0,2.0,4370.84,8.0,2059.0
11.0,2.0,10029.44,8.0,2060.0
11.0,2.0,9246.35,8.0,2091.0
11.0,2.0,5349.32,8.0,2092.0
11.0,2.0,3201.45,8.0,2093.0
11.0,2.0,3988.18,8.0,2094.0
11.0,2.0,3823.51,8.0,2095.0
11.0,2.0,2606.21,8.0,2096.0
11.0,2.0,3224.79,8.0,2097.0
11.0,2.0,4562.74,8.0,2098.0
11.0,2.0,3239.03,8.0,2099.0
11.0,2.0,4925.13,8.0,2100.0
11.0,2.0,2214.66,9.0,2051.0
11.0,2.0,322.53,9.0,2052.0
11.0,2.0,513.13,9.0,2053.0
11.0,2.0,591.57,9.0,2054.0
11.0,2.0,1017.71,9.0,2055.0
11.0,2.0,1282.95,9.0,2056.0
11.0,2.0,1003.78,9.0,2057.0
11.0,2.0,552.8,9.0,2058.0
11.0,2.0,2997.88,9.0,2059.0
11.0,2.0,538.5,9.0,2060.0
11.0,2.0,1514.93,9.0,2091.0
11.0,2.0,558.04,9.0,2092.0
11.0,2.0,1446.28,9.0,2093.0
11.0,2.0,3325.33,9.0,2094.0
